ticker: BSLI4 | cnpj: 00.000.208/0001-00 | id: 14206
ticker: BHIA3 | cnpj: 33.041.260/0652-90 | id: 6505
ticker: BGIP3 | cnpj: 28.195.667/0001-06 | id: 20958
ticker: CMIG3 | cnpj: 21.240.146/0001-84 | id: 25658
ticker: ALPK3 | cnpj: 60.537.263/0001-66 | id: 24953
ticker: ARND3 | cnpj: 14.127.813/0001-51 | id: 25887
ticker: ARML3 | cnpj: 00.242.184/0001-04 | id: 26069
ticker: APER3 | cnpj: 11.721.921/0001-60 | id: 22217
ticker: ANIM3 | cnpj: 09.288.252/0001-32 | id: 23248
ticker: AMOB3 | cnpj: 59.104.513/0001-95 | id: 22381
ticker: AMER3 | cnpj: 00.776.574/0001-56 | id: 20990
ticker: AMBP3 | cnpj: 12.648.266/0001-24 | id: 24961
ticker: AMAR3 | cnpj: 61.189.288/0001-89 | id: 22055
ticker: ALUP4 | cnpj: 08.364.948/0001-38 | id: 21490
ticker: ALUP3 | cnpj: 08.364.948/0001-38 | id: 21490
ticker: ALUP11 | cnpj: 08.364.948/0001-38 | id: 21490
ticker: ALPA4 | cnpj: 61.079.117/0001-05 | id: 10456
ticker: BEES4 | cnpj: 28.127.603/0001-78 | id: 1155
ticker: ALPA3 | cnpj: 61.079.117/0001-05 | id: 10456
ticker: ALOS3 | cnpj: 05.878.397/0001-32 | id: 22357
ticker: ALLD3 | cnpj: 42.771.949/0001-35 | id: 24058
ticker: AHEB5 | cnpj: 58.877.812/0001-08 | id: 19046
ticker: AHEB3 | cnpj: 58.877.812/0001-08 | id: 19046
ticker: AGXY3 | cnpj: 21.240.146/0001-84 | id: 25658
ticker: AGRO3 | cnpj: 09.346.601/0001-25 | id: 21610
ticker: AFLT3 | cnpj: 07.620.094/0001-40 | id: 20150
ticker: AESB3 | cnpj: 03.983.431/0001-03 | id: 19763
ticker: AERI3 | cnpj: 12.528.708/0001-07 | id: 25283
ticker: ABEV3 | cnpj: 07.526.557/0001-00 | id: 23264
ticker: ASAI3 | cnpj: 52.805.925/0001-03 | id: 27570
unmatched: AUAU3 | UNI├O PET PARTICIPA╟╒ES S.A.
ticker: AURE3 | cnpj: 28.594.234/0001-23 | id: 26620
ticker: AVLL3 | cnpj: 16.811.931/0001-00 | id: 25275
ticker: BEES3 | cnpj: 28.127.603/0001-78 | id: 1155
ticker: BEEF3 | cnpj: 08.902.291/0001-15 | id: 25585
ticker: BDLL4 | cnpj: 60.851.615/0001-53 | id: 1520
ticker: BDLL3 | cnpj: 60.851.615/0001-53 | id: 1520
ticker: BBSE3 | cnpj: 17.344.597/0001-94 | id: 23159
ticker: BBDC4 | cnpj: 28.195.667/0001-06 | id: 20958
ticker: BBDC3 | cnpj: 28.195.667/0001-06 | id: 20958
ticker: BBAS3 | cnpj: 28.195.667/0001-06 | id: 20958
ticker: BAZA3 | cnpj: 28.195.667/0001-06 | id: 20958
ticker: BALM4 | cnpj: 61.374.161/0001-30 | id: 1562
ticker: BALM3 | cnpj: 61.374.161/0001-30 | id: 1562
unmatched: BAHI3 | BAHEMA S.A.
ticker: B3SA3 | cnpj: 09.346.601/0001-25 | id: 21610
ticker: AZZA3 | cnpj: 16.590.234/0001-76 | id: 22349
ticker: AZUL54 | cnpj: 09.305.994/0001-29 | id: 24112
ticker: AZUL53 | cnpj: 09.305.994/0001-29 | id: 24112
ticker: AZTE3 | cnpj: 61.351.532/0001-68 | id: 11975
ticker: AZEV4 | cnpj: 61.351.532/0001-68 | id: 11975
ticker: AZEV3 | cnpj: 61.351.532/0001-68 | id: 11975
ticker: AXIA7 | cnpj: 06.082.980/0001-03 | id: 21300
ticker: AXIA6 | cnpj: 06.082.980/0001-03 | id: 21300
ticker: AXIA5 | cnpj: 06.082.980/0001-03 | id: 21300
ticker: AXIA3 | cnpj: 06.082.980/0001-03 | id: 21300
ticker: CLSC4 | cnpj: 06.082.980/0001-03 | id: 21300
ticker: CMIG4 | cnpj: 21.240.146/0001-84 | id: 25658
unmatched: IGTI4 | JEREISSATI PARTICIPACOES S.A.
ticker: EVEN3 | cnpj: 43.470.988/0001-65 | id: 20524
ticker: FRIO3 | cnpj: 59.104.513/0001-95 | id: 22381
ticker: FRAS3 | cnpj: 88.610.126/0001-29 | id: 6211
ticker: FLRY3 | cnpj: 60.840.055/0001-31 | id: 21881
unmatched: FIQE3 | UNIFIQUE TELECOMUNICA╟╒ES S.A.
ticker: FIGE3 | cnpj: 08.364.948/0001-38 | id: 21490
ticker: FIEI3 | cnpj: 07.820.907/0001-46 | id: 20630
ticker: FICT3 | cnpj: 00.359.742/0001-08 | id: 15423
ticker: FHER3 | cnpj: 22.266.175/0001-88 | id: 20621
ticker: FESA4 | cnpj: 21.240.146/0001-84 | id: 25658
ticker: FESA3 | cnpj: 21.240.146/0001-84 | id: 25658
ticker: EZTC3 | cnpj: 08.312.229/0001-73 | id: 20770
ticker: EUCA4 | cnpj: 56.643.018/0001-66 | id: 5770
